sys.exec.out.time {s},rkt.dynamics.lonx {degree},rkt.dynamics.latx {degree},rkt.dynamics.alt {m},rkt.dynamics._dvbi {m/s},rkt.dynamics._SBII[0] {1},rkt.dynamics._SBII[1] {1},rkt.dynamics._SBII[2] {1},rkt.dynamics._VBII[0] {1},rkt.dynamics._VBII[1] {1},rkt.dynamics._VBII[2] {1},rkt.dynamics.thtbdx {degree}
                 1.1,   120.8901527771403,   22.26196750648667,   10.20404836256057,   430.7124971615889,   5141166.304609105,  -2912981.181123963,   2392666.029445302,   218.7947340966768,   370.9920141236789,   2.654241735848547,   89.99592057633232
                 1.2,    120.890152776561,   22.26196750632407,   11.03425904549658,   430.7269178929822,    5141188.21438472,  -2912944.099096549,   2392666.309132096,   219.4007839701797,    370.648530484362,   2.939496664618863,   89.99554435467734
                 1.3,    120.890152775321,   22.26196750615306,   11.94003816042095,   430.7426527043708,   5141210.184767002,  -2912907.051418559,   2392666.617345081,   220.0068667616634,   370.3050260609263,    3.22476518998393,   89.99516882889681
                 1.4,   120.8901527743207,   22.26196750597203,   12.92138954717666,    430.759702093202,   5141232.215759024,  -2912870.038091918,    2392666.95408554,    220.612977906767,   369.9615040834237,   3.510045991610171,   89.99479442298133
                 1.5,   120.8901527726249,   22.26196750578048,   13.97831646166742,   430.7780662227468,   5141254.307363375,  -2912833.059118222,   2392667.319354651,   221.2191126060027,   369.6179675907797,    3.79533799328314,   89.99442058334043
                 1.6,    120.890152771137,    22.2619675055785,   15.11082160938531,   430.7977447800365,   5141276.459582175,  -2912796.114498799,   2392667.713153447,   221.8252661312167,   369.2744190927234,   4.080639301873421,   89.99404698893819
                 1.7,   120.8901527689235,   22.26196750536621,   16.31890712119639,    430.818737625363,   5141298.672417083,  -2912759.204234715,   2392668.135482741,   222.4314339989508,   368.9308612187893,   4.365947622704038,   89.99367382786731
                 1.8,   120.8901527668855,   22.26196750514361,   17.60257456079125,   430.8410448672719,   5141320.945869313,  -2912722.328326768,   2392668.586343128,    223.037611820329,   368.5872968902654,   4.651260789739389,   89.99330133407976
                 1.9,   120.8901527640916,   22.26196750491082,   18.96182492189109,   430.8646665819153,   5141343.279939635,  -2912685.486775451,   2392669.065734992,   223.6437951549522,   368.2437290804116,    4.93657678835004,   89.99292955067173
                   2,   120.8901527614421,     22.261967504668,   20.39665862638503,    430.889602706741,   5141365.674628379,  -2912648.679580969,   2392669.573658511,   224.2499795247636,   367.9001606841983,   5.221893570075284,   89.99255846070042
                 2.1,   120.8901527580055,   22.26196750441542,   21.90707553178072,   430.9158531153433,   5141388.129935427,  -2912611.906743237,   2392670.110113658,   224.8561604697973,   367.5565945727852,   5.507208999315592,   89.99218809327262
                 2.2,   120.8901527546866,   22.26196750415334,   23.49307492189109,   430.9434176674105,   5141410.645860213,  -2912575.168261879,   2392670.675100191,   225.4623335522606,   367.2130336487134,   5.792520914616661,   89.99181850190134
                 2.3,   120.8901527505514,   22.26196750388205,   25.15465550217777,   430.9722961870751,   5141433.222401727,  -2912538.464136233,    2392671.26861765,   226.0684943322537,   366.8694808348515,   6.077827167191458,   89.99144971463792
                 2.4,   120.8901527465062,   22.26196750360182,   26.89181541558355,   431.0024884375662,   5141455.859558522,  -2912501.794365342,   2392671.890665363,   226.6746383590722,   366.5259390501699,   6.363125611628723,   89.99108174112973
                 2.5,   120.8901527416176,   22.26196750331297,   28.70455222576857,   431.0339941231021,   5141478.557328695,  -2912465.158947956,   2392672.541242441,   227.2807611757757,   366.1824112093185,   6.648414096913233,   89.99071458688105
                 2.6,   120.8901527367919,   22.26196750301579,   30.59286291990429,   431.0668128982645,   5141501.315709903,  -2912428.557882535,   2392673.220347778,    227.886858325947,   365.8389002295546,   6.933690462310384,   89.99034826239276
                 2.7,   120.8901527310986,    22.2619675027106,   32.55674391798675,   431.1009443687805,   5141524.134699355,  -2912391.991167246,   2392673.927980055,   228.4929253527761,   365.4954090321634,   7.218952541515901,    89.9899827740326
                 2.8,   120.8901527254432,   22.26196750239771,   34.59619106631726,   431.1363880878386,    5141547.01429382,  -2912355.458799966,   2392674.664137737,   229.0989577957384,   365.1519405400751,   7.504198168438949,   89.98961812438334
                 2.9,   120.8901527188942,   22.26196750207742,   36.71119962818921,   431.1731435548302,   5141569.954489613,   -2912318.96077828,   2392675.428819067,    229.704951191423,   364.8084976758998,   7.789425174766204,   89.98925431421115
                   3,   120.8901527123593,   22.26196750175009,   38.90176429972053,   431.2112102163591,    5141592.95528261,  -2912282.497099476,   2392676.222022078,   230.3109010741989,   364.4650833626769,   8.074631390014062,   89.98889134338782
                 3.1,   120.8901527049104,   22.26196750141602,   41.16787919681519,    431.250587466876,    5141616.01666823,  -2912246.067760553,   2392677.043744581,   230.9168029777158,   364.1217005236803,   8.359814640275454,   89.98852921125481
                 3.2,   120.8901526974522,    22.2619675010755,   43.50953786540776,   431.2912746483638,   5141639.138641459,   -2912209.67275822,   2392677.893984169,   231.5226524339076,   363.7783520825731,   8.644972751017914,   89.98816791679657
                 3.3,   120.8901526890542,   22.26196750072889,    45.9267332656309,   431.3332710500438,   5141662.321196822,  -2912173.312088888,    2392678.77273822,   232.1284449731524,   363.4350409628885,   8.930103548127555,    89.9878074572282
                 3.4,   120.8901526806309,   22.26196750037647,   48.41945779230446,   431.3765759084342,   5141685.564328407,  -2912136.985748681,   2392679.680003894,   232.7341761245007,    363.091770087891,   9.215204858120135,   89.98744783042582
                 3.5,   120.8901526712466,   22.26196750001857,   50.98770326189697,   431.4211884075232,   5141708.868029851,  -2912100.693733427,   2392680.615778134,   233.3398414178175,   362.7485423794551,    9.50027450382688,   89.98708903322391
                 3.6,   120.8901526618156,   22.26196749965547,   53.63146091811359,   431.4671076788223,   5141732.232294348,  -2912064.436038664,   2392681.580057665,   233.9454363820593,   362.4053607590131,   9.785310310144085,   89.98673106268072
                 3.7,   120.8901526514061,   22.26196749928752,   56.35072141513228,   431.5143328013928,   5141755.657114638,  -2912028.212659637,   2392682.572838994,   234.5509565480552,   362.0622281458716,   10.07031009801858,    89.9863739152445
                 3.8,    120.890152640929,   22.26196749891501,    59.1454748455435,   431.5628628018792,   5141779.142483015,  -2911992.023591299,    2392683.59411841,   235.1563974473977,   361.7191474577709,   10.35527168830162,   89.98601758742906
                 3.9,   120.8901526294575,    22.2619674985382,   62.01571072544903,   431.6126966546095,   5141802.688391334,  -2911955.868828312,   2392684.643891984,   235.7617546101676,   361.3761216121503,   10.64019290987581,   89.98566207539685
                   4,    120.890152617903,   22.26196749815744,   64.96141798980534,   431.6638332816826,   5141826.294830997,  -2911919.748365044,   2392685.722155572,   236.3670235679163,   361.0331535244389,   10.92507159149349,   89.98530737532197
                 4.1,   120.8901526053358,   22.26196749777299,   67.98258500359952,   431.7162715531456,   5141849.961792961,  -2911883.662195577,   2392686.828904809,    236.972199857163,   360.6902461060582,   11.20990555523714,   89.98495348321711
                 4.2,   120.8901525926683,   22.26196749738513,   71.07919955532998,   431.7700102870403,   5141873.689267733,  -2911847.610313696,   2392687.964135117,    237.577279015518,   360.3474022665812,   11.49469262661193,   89.98460039483176
                 4.3,   120.8901525789746,   22.26196749699418,   74.25124885607511,   431.8250482495351,   5141897.477245376,    -2911811.5927129,   2392689.127841697,   238.1822565807322,   360.0046249142206,   11.77943063967247,   89.98424810625798
                 4.4,   120.8901525647077,   22.26196749660039,   77.49871954880655,   431.8813841550647,   5141921.325715512,  -2911775.609386394,   2392690.320019535,   238.7871280970748,   359.6619169521736,   12.06411742041264,   89.98389661257823
                 4.5,   120.8901525503185,   22.26196749620403,   80.82159770466387,   431.9390166664741,   5141945.234667313,  -2911739.660327093,   2392691.540663398,   239.3918891108352,   359.3192812811762,   12.34875080018934,   89.98354591071778
                 4.6,   120.8901525348837,   22.26196749580539,   84.21986881550401,   431.9979444247189,   5141969.204089507,  -2911703.745527626,   2392692.789767842,   239.9965354722576,   358.9767206283509,   12.63332875416697,   89.98319599476072
                 4.7,    120.890152519314,   22.26196749540473,   87.69351797830313,   432.0581662197754,   5141993.233970514,  -2911667.864980409,   2392694.067327266,    240.601064996056,    358.634236607029,   12.91785017919933,    89.9828468644607
                 4.8,   120.8901525026868,   22.26196749500229,    91.2425299230963,   432.1196806502744,   5142017.324298484,   -2911632.01867766,   2392695.373335929,   241.2054739235415,   358.2918317237592,   13.20231323095556,   89.98249851651066
                 4.9,   120.8901524859144,   22.26196749459835,   94.86688884720206,   432.1824862257131,   5142041.475061141,  -2911596.206611329,   2392696.707787896,   241.8097580901238,   357.9495087123885,   13.48671587875127,   89.98215094641294
                   5,   120.8901524680714,   22.26196749419314,   98.56657840963453,    432.246581405458,   5142065.686245803,  -2911560.428773092,   2392698.070677022,    242.413913344682,    357.607270294728,   13.77105609514272,   89.98180414550684
                 5.1,   120.8901524500755,   22.26196749378693,   102.3415819453076,   432.3119657389757,   5142089.957839536,  -2911524.685154447,   2392699.461997041,   243.0179459607386,   357.2651132859925,   14.05533673974758,   89.98145811006279
                 5.2,   120.8901524309999,   22.26196749337996,    106.191887578927,   432.3786453937414,   5142114.289833287,  -2911488.975749053,   2392700.881743495,   243.6219212775649,   356.9230010401707,   14.33958834949774,   89.98111282048919
                 5.3,   120.8901524117619,   22.26196749297243,   110.1174886049703,   432.4466206485791,   5142138.682222174,  -2911453.300552895,   2392702.329913876,   244.2258480526442,   356.5809289484412,    14.6238149471883,   89.98076826196834
                 5.4,   120.8901523914342,   22.26196749256463,   114.1183780720457,   432.5158903814702,   5142163.135001146,  -2911417.659561831,   2392703.806505586,   244.8297223415526,   356.2388996040987,   14.90801460607888,   89.98042443827278
                 5.5,   120.8901523709383,   22.26196749215674,    118.194548536092,   432.5864534374456,   5142187.648164758,  -2911382.052771456,   2392705.311515836,    245.433540219007,   355.8969156029565,   15.19218540745218,   89.98008135800923
                 5.6,   120.8901523493476,   22.26196749174899,   122.3459920380265,   432.6583086160876,   5142212.221707177,  -2911346.480177105,   2392706.844941642,   246.0372977743097,   355.5549795311912,   15.47632543672826,   89.97973901656478
                 5.7,   120.8901523275798,   22.26196749134158,   126.5727001177147,   432.7314546668599,   5142236.855622172,  -2911310.941773859,   2392708.406779833,   246.6409911084887,   355.2130939612418,   15.76043278596684,   89.97939740907606
                 5.8,   120.8901523047132,   22.26196749093477,   130.8746638055891,   432.8058902931815,   5142261.549903126,  -2911275.437556538,   2392709.997027045,   247.2446163349603,   354.8712614557905,   16.04450555884158,   89.97905652947351
                 5.9,   120.8901522816629,    22.2619674905287,   135.2518736431375,   432.8816141553511,    5142286.30454304,  -2911239.967519707,   2392711.615679727,   247.8481695832124,   354.5294845687322,   16.32854186455681,   89.97871637653535
                   6,   120.8901522575086,   22.26196749012361,   139.7043196586892,   432.9586248700036,   5142311.119534515,  -2911204.531657677,   2392713.262734137,   248.4516470002276,   354.1877658433706,   16.61253981426371,   89.97837694447038
                 6.1,   120.8901522331708,   22.26196748971969,   144.2319913962856,   433.0369210092088,   5142335.994869783,  -2911169.129964508,   2392714.938186347,   249.0550447452263,   353.8461078140358,   16.89649753489667,   89.97803823005779
                 6.2,   120.8901522077234,   22.26196748931714,   148.8348778998479,   433.1165011008702,   5142360.930540682,  -2911133.762433999,    2392716.64203224,   249.6583589947082,   353.5045130032827,   17.18041315688952,    89.9777002266481
                 6.3,   120.8901521820876,   22.26196748891612,   153.5129677215591,   433.1973636294893,   5142385.926538671,  -2911098.429059707,   2392718.374267511,    250.261585941812,   353.1629839227811,   17.46428481749348,   89.97736293117985
                 6.4,   120.8901521553442,   22.26196748851683,   158.2662489218637,   433.2795070365193,   5142410.982854834,  -2911063.129834932,   2392720.134887674,   250.8647217957132,   352.8215230737187,   17.74811066310795,   89.97702633733107
                 6.5,   120.8901521284103,   22.26196748811943,   163.0947090713307,   433.3629297205619,   5142436.099479868,  -2911027.864752727,   2392721.923888054,   251.4677627823802,   352.4801329461579,   18.03188884926149,   89.97669044045944
                 6.6,   120.8901521003664,    22.2619674877241,   167.9983352599666,   433.4476300375852,   5142461.276404102,  -2910992.633805896,   2392723.741263791,   252.0707051445622,   352.1388160189595,   18.31561754044785,   89.97635523553939
                 6.7,   120.8901520721327,     22.261967487331,   172.9771140869707,    433.533606301353,   5142486.513617485,  -2910957.436986993,   2392725.587009848,    252.673545143181,   351.7975747590394,   18.59929490845109,    89.9760207172025
                 6.8,   120.8901520427885,   22.26196748694032,   178.0310316709802,   433.6208567837515,   5142511.811109592,  -2910922.274288331,      2392727.461121,     253.27627905808,   351.4564116209573,   18.88291913048844,   89.97568688022447
                 6.9,   120.8901520132573,   22.26196748655215,   183.1600736603141,   433.7093797151348,   5142537.168869635,  -2910887.145701975,    2392729.36359184,   253.8789031858444,   351.1153290481179,    19.1664883969794,   89.97535371938069
                   7,   120.8901519826181,   22.26196748616668,   188.3642252152786,   433.7991732846717,   5142562.586886446,  -2910852.051219747,   2392731.294416784,   254.4814138414551,   350.7743294717848,   19.45000090844371,   89.97502122934281
                 7.1,   120.8901519517899,   22.26196748578405,   193.6434710249305,   433.8902356406361,   5142588.065148495,  -2910816.990833226,   2392733.253590068,   255.0838073582938,    350.433415311068,   19.73345487501336,   89.97468940443922
                 7.2,   120.8901519198591,    22.2619674854044,   198.9977953089401,   433.9825648908616,    5142613.60364389,  -2910781.964533748,   2392735.241105746,   255.6860800915857,   350.0925889709761,   20.01684850942591,   89.97435823947191
                 7.3,   120.8901518877443,   22.26196748502785,   204.4271818166599,   434.0761591030578,   5142639.202360367,  -2910746.972312415,   2392737.256957698,   256.2882284144199,   349.7518528446554,    20.3001800384081,   89.97402772892708
                 7.4,   120.8901518545293,   22.26196748465455,   209.9316138224676,   434.1710163051643,   5142664.861285305,  -2910712.014160084,   2392739.301139623,    256.890248718703,   349.4112093128022,   20.58344770118197,   89.97369786717377
                 7.5,   120.8901518211332,   22.26196748428461,   215.5110741462559,   434.2671344857422,   5142690.580405721,  -2910677.090067377,   2392741.373645048,   257.4921374175234,   349.0706607423078,   20.86664974406807,   89.97336864868869
                 7.6,   120.8901517866444,   22.26196748391815,   221.1655451469123,   434.3645115943734,   5142716.359708281,  -2910642.200024682,   2392743.474467323,   258.0938909451369,   348.7302094862704,   21.14978442160135,   89.97304006794029
                 7.7,   120.8901517519804,   22.26196748355527,   226.8950087158009,   434.4631455420388,   5142742.199179286,  -2910607.344022147,   2392745.603599625,   258.6955057563566,   348.3898578843204,   21.43284999921038,   89.97271211916072
                 7.8,   120.8901517162283,   22.26196748319612,   232.6994462916628,   434.5630342014764,   5142768.098804688,  -2910572.522049694,   2392747.761034959,    259.296978326517,   348.0496082626079,   21.71584475392356,   89.97238479676784
                 7.9,   120.8901516803086,   22.26196748284076,   238.5788388587534,   434.6641754076072,    5142794.05857009,  -2910537.734097008,   2392749.946766155,   259.8983051526491,   347.7094629331139,   21.99876697274498,   89.97205809497476
                   8,   120.8901516433075,   22.26196748248931,   244.5331669552252,   434.7665669579017,   5142820.078460742,  -2910502.980153544,   2392752.160785876,   260.4994827530922,   347.3694241938577,   22.28161495401082,    89.9717320081098
                 8.1,   120.8901516056883,   22.26196748214187,    250.562410662882,   434.8702066128457,   5142846.158461548,  -2910468.260208531,   2392754.403086612,   261.1005076679048,   347.0294943286561,   22.56438700826384,   89.97140652989496
   8.199999999999999,   120.8901515679164,   22.26196748179851,   256.6665496230125,   434.9750920963143,   5142872.298557068,  -2910433.574250964,   2392756.673660687,   261.7013764608135,   346.6896756060029,   22.84708145293623,   89.97108165577251
   8.300000000000001,   120.8901515290748,   22.26196748145932,   262.8455630354583,   435.0812210959816,   5142898.498731519,  -2910398.922269618,   2392758.972500256,   262.3020857174362,   346.3499702800613,   23.12969661828262,   89.97075737827166
                 8.4,   120.8901514900883,    22.2619674811244,   269.0994296567515,   435.1885912637646,   5142924.758968776,  -2910364.304253043,   2392761.299597309,   262.9026320464933,   346.0103805899531,   23.41223084547812,   89.97043369302237
                 8.5,    120.890151450044,   22.26196748079378,   275.4281278112903,   435.2972002162319,    5142951.07925238,  -2910329.720189561,   2392763.654943668,   263.5030120795416,   345.6709087598883,   23.69468248810673,   89.97011059266013
                 8.6,   120.8901514098673,   22.26196748046757,   281.8316353848204,   435.4070455350047,   5142977.459565532,  -2910295.170067276,   2392766.038530994,   264.1032224716776,   345.3315569987514,   23.97704991059937,   89.96978807276338
   8.699999999999999,   120.8901513686416,   22.26196748014583,   288.3099298393354,   435.5181247672614,   5143003.899891105,  -2910260.653874072,   2392768.450350784,   264.7032599020663,   344.9923274997934,    24.2593314888585,   89.96946612570493
   8.800000000000001,   120.8901513272953,   22.26196747982862,   294.8629882028326,   435.6304354261203,   5143030.400211633,  -2910226.171597616,   2392770.890394374,   265.3031210738435,    344.653222440672,   24.54152561046993,   89.96914474714931
                 8.9,   120.8901512849149,   22.26196747951598,   301.4907870814204,   435.7439749910851,    5143056.96050933,  -2910191.723225354,   2392773.358652934,   265.9028027141051,   344.3142439834349,   24.82363067584404,   89.96882392935869
                   9,   120.8901512424244,   22.26196747920797,   308.1933026630431,   435.8587409085063,   5143083.580766078,  -2910157.308744516,   2392775.855117483,   266.5023015748068,   343.9753942740001,    25.1056450967775,   89.96850366796095
                 9.1,   120.8901511989149,   22.26196747890465,   314.9705107156187,   435.9747305920161,   5143110.260963443,  -2910122.928142124,   2392778.379778876,   267.1016144333269,   343.6366754418257,   25.38756729544538,   89.96818395524963
   9.199999999999999,   120.8901511553077,   22.26196747860605,     321.82238658797,   436.0919414230162,   5143137.001082656,  -2910088.581404982,   2392780.932627812,   267.7007380916717,   343.2980896003387,    25.6693957082645,   89.96786478666607
   9.300000000000001,   120.8901511106959,   22.26196747831224,    328.748905222863,   436.2103707510743,   5143163.801104643,  -2910054.268519687,   2392783.513654836,   268.2996693769371,   342.9596388466535,   25.95112878448641,   89.96754615439953
                 9.4,   120.8901510660039,   22.26196747802321,   335.7500411551446,   436.3300158944378,   5143190.661010009,  -2910019.989472627,   2392786.122850336,    268.898405142073,   342.6213252611263,   26.23276498578521,   89.96722805399457
                 9.5,   120.8901510203212,   22.26196747773902,   342.8257685061544,   436.4508741404779,   5143217.580779043,  -2909985.744249981,   2392788.760204548,   269.4969422663983,    342.283150907055,   26.51430278523465,    89.9669104775251
                 9.6,   120.8901509745729,   22.26196747745967,   349.9760610107332,   436.5729427461484,   5143244.560391732,  -2909951.532837722,   2392791.425707557,   270.0952776549145,   341.9451178310542,   26.79574066998113,   89.96659342044606
   9.699999999999999,   120.8901509278521,   22.26196747718522,   357.2008919967338,   436.6962189384518,   5143271.599827745,  -2909917.355221624,   2392794.119349296,   270.6934082387376,    341.607228062791,   27.07707714087011,   89.96627687479776
   9.800000000000001,   120.8901508810835,   22.26196747691568,   364.5002343924716,   436.8206999149444,   5143298.699066448,  -2909883.211387252,    2392796.84111955,   271.2913309759998,   341.2694836144558,   27.35831071128471,   89.96596083603426
                 9.9,   120.8901508333592,   22.26196747665107,   371.8740607434884,   436.9463828441711,   5143325.858086905,  -2909849.101319976,   2392799.591007954,   271.8890428514298,   340.9318864810006,   27.63943990829794,   89.96564529606515
                  10,   120.8901507856053,    22.2619674763914,   379.3223432069644,   437.0732648661952,   5143353.076867883,  -2909815.025004965,      2392802.369004,   272.4865408778165,   340.5944386392977,   27.92046327013579,   89.96533025039622
                10.1,   120.8901507369143,   22.26196747613669,   386.8450537314638,   437.2013450852056,   5143380.355387998,  -2909780.982427275,   2392805.175097097,   273.0838313800779,   340.2571367957854,   28.20138370052716,   89.96501568933013
                10.2,   120.8901506882127,   22.26196747588694,   394.4421686381102,   437.3306340456846,    5143407.69362939,  -2909746.973573932,   2392808.009278309,   273.6809733590059,   339.9199478404338,    28.4822287790885,   89.96470156151169
                10.3,   120.8901506385944,   22.26196747564218,   402.1136689437553,   437.4611316928006,   5143435.091578001,  -2909712.998434084,    2392810.87154047,   274.2779753270851,   339.5828671806786,   28.76300244707136,   89.96438782059771
                10.4,   120.8901505889838,   22.26196747540242,     409.85953555163,   437.5928355593526,   5143462.549219693,  -2909679.056996812,   2392813.761876371,   274.8748344915164,   339.2458966475767,   29.04370334371722,    89.9640744960374
                10.5,   120.8901505384762,   22.26196747516765,   417.6797490036115,   437.7257431941005,   5143490.066540046,  -2909645.149251009,   2392816.680278666,   275.4715481078802,    338.909038092585,   29.32433012080921,   89.96376162071046
                10.6,   120.8901504880012,   22.26196747493787,   425.5742894904688,   437.8598521189616,   5143517.643524371,  -2909611.275185388,   2392819.626739878,   276.0681134560944,   338.5722933507094,   29.60488145007609,   89.96344919409901
                10.7,   120.8901504366481,   22.26196747471313,   433.5431368472055,   437.9951598134356,   5143545.280157704,  -2909577.434788474,   2392822.601252394,   276.6645278358737,   338.2356642243421,    29.8853560137422,   89.96313720431938
                10.8,   120.8901503853472,   22.26196747449342,   441.5862705651671,   438.1316637280174,   5143572.976424815,  -2909543.628048618,   2392825.603808475,   277.2607885678595,   337.8991524977077,   30.16575252070005,    89.9628256470007
                10.9,   120.8901503331946,   22.26196747427879,   449.7036697911099,   438.2693612927137,   5143600.732310207,   -2909509.85495399,   2392828.634400252,   277.8568929867209,   337.5627599501932,   30.44606973810141,    89.9625145211994
                  11,   120.8901502810785,   22.26196747406925,   457.8953133272007,   438.4079645642091,   5143628.547796209,  -2909476.115495956,   2392831.693019725,   278.4526960278757,   337.2262351779984,   30.72630429800488,   89.96205479070311
                11.1,   120.8901502270353,   22.26196747385378,    466.161179590039,   438.5459553801028,   5143656.422813358,  -2909442.409757597,   2392834.779657701,   279.0474408416451,   336.8882330572595,   31.00643751760866,    89.9589307616378
                11.2,   120.8901501698163,   22.26196747360618,   474.5012465296313,   438.6827333611675,   5143684.357235629,  -2909408.737922325,   2392837.894303347,   279.6408258199464,   336.5482234589829,   31.28645666364541,   89.95503551155203
                11.3,   120.8901501068803,   22.26196747330104,   482.9154916070402,   438.8201090778886,   5143712.350964074,  -2909375.100124754,   2392841.036945675,   280.2337537223165,    336.207815783534,   31.56637470308238,   89.95303775620674
                11.4,   120.8901500394835,   22.26196747291885,    491.403892387636,   438.9598608083175,   5143740.403999175,  -2909341.496323524,   2392844.207574192,   280.8271264727006,   335.8685843008698,   31.84616959184908,   89.95255032962123
                11.5,   120.8901499686495,   22.26196747241495,   499.9664263343439,   439.1031868127806,   5143768.516423785,  -2909307.926333706,   2392847.406175651,    281.421546571426,   335.5315967344912,   32.12583675624929,   89.95497921411209
                11.6,   120.8901498976801,   22.26196747177687,   508.6030704164878,   439.2498895913765,   5143796.688341636,  -2909274.389929802,    2392850.63273989,   282.0168852960101,   335.1967015446997,   32.40544996643494,   89.95760252158232
                11.7,   120.8901498267092,   22.26196747109046,   517.3138010706753,   439.3967518247637,   5143824.919784614,  -2909240.887003891,   2392853.887266732,   282.6114976875825,   334.8610634165728,   32.68508981870117,   89.95869682115894
                11.8,   120.8901497502216,   22.26196747044779,   526.0985922375694,   439.5332546442145,   5143853.210425803,  -2909207.418076758,   2392857.169756264,   283.2000628804102,   334.5153752535609,   32.96467869761517,   89.96920687836113
                11.9,   120.8901496583019,   22.26196746985983,   534.9574096743017,   439.6662773955189,   5143881.559711328,  -2909173.984061737,    2392860.48019752,    283.786072595988,   334.1657202450463,   33.24412568390677,   89.99152372753557
                  12,   120.8901495543769,   22.26196746927795,   543.8902335790917,   439.8122680850159,   5143909.967848247,  -2909140.584559952,   2392863.818577685,    284.377933225711,   333.8266017205282,   33.52345799709199,   89.92939940060566
                12.1,   120.8901494524967,   22.26196746866383,   552.8970461869612,   439.9709811146755,   5143938.435491194,  -2909107.218384621,    2392867.18488507,   284.9754351636102,   333.4978934636517,   33.80267195989026,   89.86370319371461
                12.2,   120.8901493586744,   22.26196746801818,   561.9778209114447,   440.1337651123047,   5143966.962971316,  -2909073.884900567,   2392870.579109152,   285.5742030545052,   333.1719329800266,   34.08179596309976,   89.80119011149904
                12.3,   120.8901492754328,   22.26196746735311,   571.1325316345319,   440.2992547071245,   5143995.550349305,  -2909040.583950378,   2392874.001241185,   286.1735553074548,   332.8475078822995,   34.36082704014898,   89.73913420709464
                12.4,   120.8901492046381,   22.26196746666965,   580.3611506782472,    440.469899349375,   5144024.197744823,  -2909007.315270431,   2392877.451270601,   286.7747128384577,   332.5268180027902,   34.63974044660095,   89.67699575263929
                12.5,   120.8901491516699,   22.26196746596278,   589.6636477047578,   440.6461628776872,      5144052.905361,  -2908974.078445113,   2392880.929185075,     287.37789919999,   332.2102952416823,   34.91852868698723,   89.61731990503374
                12.6,    120.890149119492,   22.26196746523043,   599.0399917308241,   440.8267547122528,   5144081.673370537,  -2908940.873111089,   2392884.434972385,   287.9824696505506,   331.8967943099087,   35.19719833896685,   89.56183903988672
                12.7,   120.8901491117091,   22.26196746447262,   608.4901525322348,   441.0108014110264,   5144110.501886219,  -2908907.699012124,    2392887.96862091,   288.5879908266799,    331.585538686206,   35.47575293062161,   89.51052597914185
                12.8,   120.8901491296599,   22.26196746368911,   618.0140999276191,   441.1982123192568,   5144139.390999021,  -2908874.555930618,   2392891.530119049,   289.1944165658089,   331.2764553518774,   35.75419010920168,   89.46297389471547
                12.9,   120.8901491765188,   22.26196746287935,   627.6118031265214,   441.3889560488178,    5144168.34079943,  -2908841.443648689,   2392895.119454942,   289.8017298073123,   330.9695247362644,   36.03250780067992,   89.41913106232919
                  13,   120.8901492534807,   22.26196746204262,   637.2832310441881,   441.5827623940186,   5144197.351370228,  -2908808.361961537,   2392898.736616609,   290.4097967689258,   330.6645106942769,   36.31070574194227,   89.37903505238368
                13.1,   120.8901493632649,   22.26196746117803,   647.0283527234569,   441.7793126279865,   5144226.422778672,  -2908775.310692007,   2392902.381592131,   291.0184602638083,   330.3611321855437,   36.58878506898299,   89.34253942217063
                13.2,   120.8901495064878,   22.26196746028503,   656.8471373254433,   441.9783863859061,   5144255.555078568,  -2908742.289686936,   2392906.054369685,   291.6276116241658,   330.0591964761658,   36.86674642793718,   89.30937458316015
                13.3,   120.8901496854273,   22.26196745936319,   666.7395540252328,   442.1798251089245,    5144284.74831471,  -2908709.298809062,   2392909.754937482,   292.2371727076187,   329.7585663197875,   37.14458991474808,   89.27928588752521
                13.4,   120.8901499003723,   22.26196745841214,   676.7055719643831,   442.3834681346224,   5144314.002524177,  -2908676.337934709,   2392913.483283738,   292.8470645934096,   329.4591020584226,   37.42231565119581,   89.25205674802976
                13.5,    120.890150153287,   22.26196745743143,   686.7451603328809,   442.5891503851876,   5144343.317735972,  -2908643.406954545,   2392917.239396694,   293.4572063551885,   329.1606595689338,   37.69992399243009,   89.22747348736804
                13.6,   120.8901504441489,    22.2619674564207,   696.8582883793861,   442.7967234513215,   5144372.693971355,  -2908610.505773023,   2392921.023264631,   294.0675252998989,   328.8631094987551,    37.9774153152797,   89.20531629866926
                13.7,    120.890150774633,   22.26196745537959,   707.0449253926054,   443.0060592789244,   5144402.131244846,  -2908577.634306583,   2392924.834875861,   294.6779587491084,    328.566340692014,   38.25478989041872,   89.18537447253995
                13.8,   120.8901511444679,   22.26196745430786,   717.3050406835973,   443.2170417916139,   5144431.629565022,  -2908544.792482184,   2392928.674218719,   295.2884499439709,   328.2702526095765,    38.5320479061393,   89.16745538468065
                13.9,   120.8901515551052,   22.26196745320525,   727.6386035699397,   443.4295625022878,   5144461.188934977,  -2908511.980236507,   2392932.541281557,   295.8989458874582,   327.9747513663897,   38.80918950218232,   89.15138200467628
                  14,   120.8901520060603,   22.26196745207154,   738.0455833841115,   443.6435215283312,   5144490.809352706,  -2908479.197515247,   2392936.436052739,   296.5093978038765,   327.6797507024057,   39.08621480331212,   89.13698944682341
                14.1,    120.890152498596,    22.2619674509065,   748.5259494604543,   443.8588284067961,   5144520.490811565,   -2908446.44427231,   2392940.358520641,   297.1197615284884,   327.3851727573946,   39.36312389176884,   89.12412497190448
